"Subject"	"Bin"	"Electrode"	"Condition"	"MeanAmp"	"Race"	"Fix"
18	4	"CP3"	"White_eyes"	-4.70142602459016	"White"	"eyes"
18	4	"CP4"	"White_eyes"	-6.03112971311475	"White"	"eyes"
18	5	"CZ"	"White_eyes"	-0.95995881147541	"White"	"eyes"
18	5	"CPZ"	"White_eyes"	-0.400699795081967	"White"	"eyes"
18	5	"PZ"	"White_eyes"	1.26091413934426	"White"	"eyes"
18	5	"C3"	"White_eyes"	-0.447818032786885	"White"	"eyes"
18	5	"C4"	"White_eyes"	-3.61936639344262	"White"	"eyes"
18	5	"CP3"	"White_eyes"	1.27535799180328	"White"	"eyes"
18	5	"CP4"	"White_eyes"	-1.72214836065574	"White"	"eyes"
18	6	"CZ"	"White_eyes"	0.870876024590164	"White"	"eyes"
18	6	"CPZ"	"White_eyes"	0.285478073770492	"White"	"eyes"
18	6	"PZ"	"White_eyes"	0.611882991803279	"White"	"eyes"
18	6	"C3"	"White_eyes"	1.45730942622951	"White"	"eyes"
18	6	"C4"	"White_eyes"	-0.891512909836065	"White"	"eyes"
18	6	"CP3"	"White_eyes"	-0.466392418032787	"White"	"eyes"
18	6	"CP4"	"White_eyes"	-0.687551844262295	"White"	"eyes"
18	7	"CZ"	"White_eyes"	0.488062909836066	"White"	"eyes"
18	7	"CPZ"	"White_eyes"	1.61896331967213	"White"	"eyes"
18	7	"PZ"	"White_eyes"	2.88950963114754	"White"	"eyes"
18	7	"C3"	"White_eyes"	1.44114057377049	"White"	"eyes"
18	7	"C4"	"White_eyes"	-0.600875819672131	"White"	"eyes"
18	7	"CP3"	"White_eyes"	5.35011290983607	"White"	"eyes"
18	7	"CP4"	"White_eyes"	0.905615368852459	"White"	"eyes"
18	8	"CZ"	"White_eyes"	7.68620963114754	"White"	"eyes"
18	8	"CPZ"	"White_eyes"	7.79283032786885	"White"	"eyes"
18	8	"PZ"	"White_eyes"	9.19854774590164	"White"	"eyes"
18	8	"C3"	"White_eyes"	5.93551168032787	"White"	"eyes"
18	8	"C4"	"White_eyes"	4.1899768442623	"White"	"eyes"
18	8	"CP3"	"White_eyes"	5.02026639344262	"White"	"eyes"
18	8	"CP4"	"White_eyes"	6.45177889344262	"White"	"eyes"
18	9	"CZ"	"White_eyes"	3.09002971311475	"White"	"eyes"
18	9	"CPZ"	"White_eyes"	1.7555118852459	"White"	"eyes"
18	9	"PZ"	"White_eyes"	3.53372028688525	"White"	"eyes"
18	9	"C3"	"White_eyes"	-0.0908055327868853	"White"	"eyes"
18	9	"C4"	"White_eyes"	-0.984034836065574	"White"	"eyes"
18	9	"CP3"	"White_eyes"	-0.201554918032787	"White"	"eyes"
18	9	"CP4"	"White_eyes"	-0.584021926229508	"White"	"eyes"
18	10	"CZ"	"White_eyes"	8.0105493852459	"White"	"eyes"
18	10	"CPZ"	"White_eyes"	5.43953893442623	"White"	"eyes"
18	10	"PZ"	"White_eyes"	4.09435819672131	"White"	"eyes"
18	10	"C3"	"White_eyes"	5.1107256147541	"White"	"eyes"
18	10	"C4"	"White_eyes"	1.96772889344262	"White"	"eyes"
18	10	"CP3"	"White_eyes"	5.05500532786885	"White"	"eyes"
18	10	"CP4"	"White_eyes"	1.63306290983607	"White"	"eyes"
18	11	"CZ"	"White_eyes"	2.8836612704918	"White"	"eyes"
18	11	"CPZ"	"White_eyes"	-0.153404098360656	"White"	"eyes"
18	11	"PZ"	"White_eyes"	-0.464674180327869	"White"	"eyes"
18	11	"C3"	"White_eyes"	-2.0334231557377	"White"	"eyes"
18	11	"C4"	"White_eyes"	-1.40227725409836	"White"	"eyes"
18	11	"CP3"	"White_eyes"	-4.38361516393443	"White"	"eyes"
18	11	"CP4"	"White_eyes"	-3.17188831967213	"White"	"eyes"
18	12	"CZ"	"White_eyes"	0.736394467213115	"White"	"eyes"
18	12	"CPZ"	"White_eyes"	1.18799672131148	"White"	"eyes"
18	12	"PZ"	"White_eyes"	0.852302868852459	"White"	"eyes"
18	12	"C3"	"White_eyes"	-0.0484973360655738	"White"	"eyes"
18	12	"C4"	"White_eyes"	-0.591247336065574	"White"	"eyes"
18	12	"CP3"	"White_eyes"	-1.31560225409836	"White"	"eyes"
18	12	"CP4"	"White_eyes"	0.745680327868853	"White"	"eyes"
18	13	"CZ"	"White_eyes"	4.76436967213115	"White"	"eyes"
18	13	"CPZ"	"White_eyes"	6.00808729508197	"White"	"eyes"
18	13	"PZ"	"White_eyes"	7.58164959016393	"White"	"eyes"
18	13	"C3"	"White_eyes"	5.9196887295082	"White"	"eyes"
18	13	"C4"	"White_eyes"	2.95485676229508	"White"	"eyes"
18	13	"CP3"	"White_eyes"	8.14090717213115	"White"	"eyes"
18	13	"CP4"	"White_eyes"	4.35507172131148	"White"	"eyes"
18	14	"CZ"	"White_eyes"	-3.4611493852459	"White"	"eyes"
18	14	"CPZ"	"White_eyes"	-6.36475922131148	"White"	"eyes"
18	14	"PZ"	"White_eyes"	-2.5675731557377	"White"	"eyes"
18	14	"C3"	"White_eyes"	-2.88297274590164	"White"	"eyes"
18	14	"C4"	"White_eyes"	-5.43781864754098	"White"	"eyes"
18	14	"CP3"	"White_eyes"	-3.64137889344262	"White"	"eyes"
18	14	"CP4"	"White_eyes"	-7.26762479508197	"White"	"eyes"
19	1	"CZ"	"Black_forehead"	5.53687643442623	"Black"	"forehead"
19	1	"CPZ"	"Black_forehead"	6.72177766393443	"Black"	"forehead"
19	1	"PZ"	"Black_forehead"	7.05506147540984	"Black"	"forehead"
19	1	"C3"	"Black_forehead"	4.44724897540984	"Black"	"forehead"
19	1	"C4"	"Black_forehead"	3.12751803278689	"Black"	"forehead"
19	1	"CP3"	"Black_forehead"	5.73739897540984	"Black"	"forehead"
19	1	"CP4"	"Black_forehead"	4.41182131147541	"Black"	"forehead"
19	2	"CZ"	"Black_forehead"	-1.57803196721311	"Black"	"forehead"
19	2	"CPZ"	"Black_forehead"	-1.9037518442623	"Black"	"forehead"
19	2	"PZ"	"Black_forehead"	-3.23483155737705	"Black"	"forehead"
19	2	"C3"	"Black_forehead"	-1.91579118852459	"Black"	"forehead"
19	2	"C4"	"Black_forehead"	-1.14569057377049	"Black"	"forehead"
19	2	"CP3"	"Black_forehead"	-2.41726700819672	"Black"	"forehead"
19	2	"CP4"	"Black_forehead"	-3.83158135245902	"Black"	"forehead"
19	3	"CZ"	"Black_forehead"	3.57224241803279	"Black"	"forehead"
19	3	"CPZ"	"Black_forehead"	3.8085375	"Black"	"forehead"
19	3	"PZ"	"Black_forehead"	4.24328831967213	"Black"	"forehead"
19	3	"C3"	"Black_forehead"	5.45983319672131	"Black"	"forehead"
19	3	"C4"	"Black_forehead"	0.725043032786885	"Black"	"forehead"
19	3	"CP3"	"Black_forehead"	4.3647006147541	"Black"	"forehead"
19	3	"CP4"	"Black_forehead"	1.27466926229508	"Black"	"forehead"
19	4	"CZ"	"Black_forehead"	2.7949231557377	"Black"	"forehead"
19	4	"CPZ"	"Black_forehead"	3.50483176229508	"Black"	"forehead"
19	4	"PZ"	"Black_forehead"	3.51618258196721	"Black"	"forehead"
19	4	"C3"	"Black_forehead"	0.231818442622951	"Black"	"forehead"
19	4	"C4"	"Black_forehead"	3.69640881147541	"Black"	"forehead"
19	4	"CP3"	"Black_forehead"	1.43151352459016	"Black"	"forehead"
19	4	"CP4"	"Black_forehead"	3.8278006147541	"Black"	"forehead"
19	5	"CZ"	"Black_forehead"	9.6786987704918	"Black"	"forehead"
19	5	"CPZ"	"Black_forehead"	10.2297049180328	"Black"	"forehead"
19	5	"PZ"	"Black_forehead"	8.71358176229508	"Black"	"forehead"
19	5	"C3"	"Black_forehead"	7.55688278688525	"Black"	"forehead"
19	5	"C4"	"Black_forehead"	6.28875020491803	"Black"	"forehead"
19	5	"CP3"	"Black_forehead"	7.77529036885246	"Black"	"forehead"
19	5	"CP4"	"Black_forehead"	7.53349672131147	"Black"	"forehead"
19	6	"CZ"	"Black_forehead"	5.97816106557377	"Black"	"forehead"
19	6	"CPZ"	"Black_forehead"	6.92367418032787	"Black"	"forehead"
19	6	"PZ"	"Black_forehead"	7.6377143442623	"Black"	"forehead"
19	6	"C3"	"Black_forehead"	4.88165635245902	"Black"	"forehead"
19	6	"C4"	"Black_forehead"	2.94075655737705	"Black"	"forehead"
19	6	"CP3"	"Black_forehead"	5.31193524590164	"Black"	"forehead"
19	6	"CP4"	"Black_forehead"	3.10688155737705	"Black"	"forehead"
19	7	"CZ"	"Black_forehead"	8.14641270491803	"Black"	"forehead"
19	7	"CPZ"	"Black_forehead"	10.8656649590164	"Black"	"forehead"
19	7	"PZ"	"Black_forehead"	12.066043647541	"Black"	"forehead"
19	7	"C3"	"Black_forehead"	6.01427581967213	"Black"	"forehead"
19	7	"C4"	"Black_forehead"	7.30855327868852	"Black"	"forehead"
19	7	"CP3"	"Black_forehead"	5.44297971311475	"Black"	"forehead"
19	7	"CP4"	"Black_forehead"	9.14833196721312	"Black"	"forehead"
19	8	"CZ"	"Black_forehead"	1.83152418032787	"Black"	"forehead"
19	8	"CPZ"	"Black_forehead"	2.55450204918033	"Black"	"forehead"
19	8	"PZ"	"Black_forehead"	4.08472745901639	"Black"	"forehead"
19	8	"C3"	"Black_forehead"	1.2767362704918	"Black"	"forehead"
19	8	"C4"	"Black_forehead"	0.975782172131147	"Black"	"forehead"
19	8	"CP3"	"Black_forehead"	3.15744077868852	"Black"	"forehead"
19	8	"CP4"	"Black_forehead"	2.24632520491803	"Black"	"forehead"
19	9	"CZ"	"Black_forehead"	4.77021659836066	"Black"	"forehead"
19	9	"CPZ"	"Black_forehead"	4.43761864754098	"Black"	"forehead"
19	9	"PZ"	"Black_forehead"	4.92774467213115	"Black"	"forehead"
19	9	"C3"	"Black_forehead"	2.05268155737705	"Black"	"forehead"
19	9	"C4"	"Black_forehead"	2.40660696721311	"Black"	"forehead"
19	9	"CP3"	"Black_forehead"	2.44581393442623	"Black"	"forehead"
19	9	"CP4"	"Black_forehead"	3.26819426229508	"Black"	"forehead"
19	10	"CZ"	"Black_forehead"	2.67247520491803	"Black"	"forehead"
19	10	"CPZ"	"Black_forehead"	2.74264057377049	"Black"	"forehead"
19	10	"PZ"	"Black_forehead"	3.59941823770492	"Black"	"forehead"
19	10	"C3"	"Black_forehead"	0.901488524590164	"Black"	"forehead"
19	10	"C4"	"Black_forehead"	0.796582581967213	"Black"	"forehead"
19	10	"CP3"	"Black_forehead"	1.0941006147541	"Black"	"forehead"
19	10	"CP4"	"Black_forehead"	1.3916143442623	"Black"	"forehead"
19	11	"CZ"	"Black_forehead"	1.99455676229508	"Black"	"forehead"
19	11	"CPZ"	"Black_forehead"	2.47573831967213	"Black"	"forehead"
19	11	"PZ"	"Black_forehead"	3.16638606557377	"Black"	"forehead"
19	11	"C3"	"Black_forehead"	2.25836209016393	"Black"	"forehead"
19	11	"C4"	"Black_forehead"	-1.74450307377049	"Black"	"forehead"
19	11	"CP3"	"Black_forehead"	2.7656868852459	"Black"	"forehead"
19	11	"CP4"	"Black_forehead"	-1.23477418032787	"Black"	"forehead"
19	12	"CZ"	"Black_forehead"	1.02324528688525	"Black"	"forehead"
19	12	"CPZ"	"Black_forehead"	1.82120512295082	"Black"	"forehead"
19	12	"PZ"	"Black_forehead"	3.10069364754098	"Black"	"forehead"
19	12	"C3"	"Black_forehead"	1.37338524590164	"Black"	"forehead"
19	12	"C4"	"Black_forehead"	0.888076024590164	"Black"	"forehead"
19	12	"CP3"	"Black_forehead"	1.31594631147541	"Black"	"forehead"
19	12	"CP4"	"Black_forehead"	2.47986536885246	"Black"	"forehead"
19	13	"CZ"	"Black_forehead"	4.35575942622951	"Black"	"forehead"
19	13	"CPZ"	"Black_forehead"	6.14463299180328	"Black"	"forehead"
19	13	"PZ"	"Black_forehead"	5.79415204918033	"Black"	"forehead"
19	13	"C3"	"Black_forehead"	2.81624836065574	"Black"	"forehead"
19	13	"C4"	"Black_forehead"	3.31703586065574	"Black"	"forehead"
19	13	"CP3"	"Black_forehead"	4.46822889344262	"Black"	"forehead"
19	13	"CP4"	"Black_forehead"	4.02901086065574	"Black"	"forehead"
19	14	"CZ"	"Black_forehead"	4.96042192622951	"Black"	"forehead"
19	14	"CPZ"	"Black_forehead"	6.36751147540984	"Black"	"forehead"
19	14	"PZ"	"Black_forehead"	7.55791290983607	"Black"	"forehead"
19	14	"C3"	"Black_forehead"	2.88056454918033	"Black"	"forehead"
19	14	"C4"	"Black_forehead"	2.5510637295082	"Black"	"forehead"
19	14	"CP3"	"Black_forehead"	3.38720163934426	"Black"	"forehead"
19	14	"CP4"	"Black_forehead"	2.94866700819672	"Black"	"forehead"
19	1	"CZ"	"Black_eyes"	2.82209303278689	"Black"	"eyes"
19	1	"CPZ"	"Black_eyes"	0.826854303278689	"Black"	"eyes"
19	1	"PZ"	"Black_eyes"	0.0264813524590164	"Black"	"eyes"
19	1	"C3"	"Black_eyes"	2.6738512295082	"Black"	"eyes"
19	1	"C4"	"Black_eyes"	1.68947151639344	"Black"	"eyes"
19	1	"CP3"	"Black_eyes"	0.57233012295082	"Black"	"eyes"
19	1	"CP4"	"Black_eyes"	0.731924180327869	"Black"	"eyes"
19	2	"CZ"	"Black_eyes"	3.18220717213115	"Black"	"eyes"
19	2	"CPZ"	"Black_eyes"	4.22574405737705	"Black"	"eyes"
19	2	"PZ"	"Black_eyes"	5.04055983606557	"Black"	"eyes"
19	2	"C3"	"Black_eyes"	2.64461659836066	"Black"	"eyes"
19	2	"C4"	"Black_eyes"	1.98870922131148	"Black"	"eyes"
19	2	"CP3"	"Black_eyes"	3.0938118852459	"Black"	"eyes"
19	2	"CP4"	"Black_eyes"	3.3142856557377	"Black"	"eyes"
19	3	"CZ"	"Black_eyes"	8.32216946721312	"Black"	"eyes"
19	3	"CPZ"	"Black_eyes"	8.88865327868852	"Black"	"eyes"
19	3	"PZ"	"Black_eyes"	8.51409118852459	"Black"	"eyes"
19	3	"C3"	"Black_eyes"	10.1223942622951	"Black"	"eyes"
19	3	"C4"	"Black_eyes"	6.34137090163934	"Black"	"eyes"
19	3	"CP3"	"Black_eyes"	8.35277909836066	"Black"	"eyes"
19	3	"CP4"	"Black_eyes"	7.34673032786885	"Black"	"eyes"
19	4	"CZ"	"Black_eyes"	7.69583913934426	"Black"	"eyes"
19	4	"CPZ"	"Black_eyes"	5.8154743852459	"Black"	"eyes"
19	4	"PZ"	"Black_eyes"	4.44174631147541	"Black"	"eyes"
19	4	"C3"	"Black_eyes"	6.04454262295082	"Black"	"eyes"
19	4	"C4"	"Black_eyes"	3.77035696721311	"Black"	"eyes"
19	4	"CP3"	"Black_eyes"	4.64020307377049	"Black"	"eyes"
19	4	"CP4"	"Black_eyes"	2.56825881147541	"Black"	"eyes"
19	5	"CZ"	"Black_eyes"	6.20241557377049	"Black"	"eyes"
19	5	"CPZ"	"Black_eyes"	5.59947684426229	"Black"	"eyes"
19	5	"PZ"	"Black_eyes"	5.55751270491803	"Black"	"eyes"
19	5	"C3"	"Black_eyes"	3.39029467213115	"Black"	"eyes"
19	5	"C4"	"Black_eyes"	4.04586331967213	"Black"	"eyes"
19	5	"CP3"	"Black_eyes"	3.85909569672131	"Black"	"eyes"
19	5	"CP4"	"Black_eyes"	3.18805512295082	"Black"	"eyes"
19	6	"CZ"	"Black_eyes"	7.72404323770492	"Black"	"eyes"
19	6	"CPZ"	"Black_eyes"	7.7725381147541	"Black"	"eyes"
19	6	"PZ"	"Black_eyes"	7.86678053278689	"Black"	"eyes"
19	6	"C3"	"Black_eyes"	8.40849713114754	"Black"	"eyes"
19	6	"C4"	"Black_eyes"	3.67439774590164	"Black"	"eyes"
19	6	"CP3"	"Black_eyes"	8.75038401639344	"Black"	"eyes"
19	6	"CP4"	"Black_eyes"	2.6563106557377	"Black"	"eyes"
19	7	"CZ"	"Black_eyes"	10.8388350409836	"Black"	"eyes"
19	7	"CPZ"	"Black_eyes"	11.2068588114754	"Black"	"eyes"
19	7	"PZ"	"Black_eyes"	9.25323299180328	"Black"	"eyes"
19	7	"C3"	"Black_eyes"	8.69741516393443	"Black"	"eyes"
19	7	"C4"	"Black_eyes"	8.4404856557377	"Black"	"eyes"
19	7	"CP3"	"Black_eyes"	7.91493586065574	"Black"	"eyes"
19	7	"CP4"	"Black_eyes"	8.31356803278689	"Black"	"eyes"
19	8	"CZ"	"Black_eyes"	4.22849856557377	"Black"	"eyes"
19	8	"CPZ"	"Black_eyes"	4.20614200819672	"Black"	"eyes"
19	8	"PZ"	"Black_eyes"	3.75212950819672	"Black"	"eyes"
19	8	"C3"	"Black_eyes"	2.40797950819672	"Black"	"eyes"
19	8	"C4"	"Black_eyes"	3.86735368852459	"Black"	"eyes"
19	8	"CP3"	"Black_eyes"	3.36140348360656	"Black"	"eyes"
19	8	"CP4"	"Black_eyes"	4.29040778688525	"Black"	"eyes"
19	9	"CZ"	"Black_eyes"	-0.267590573770492	"Black"	"eyes"
19	9	"CPZ"	"Black_eyes"	-1.16357725409836	"Black"	"eyes"
19	9	"PZ"	"Black_eyes"	-1.02634057377049	"Black"	"eyes"
19	9	"C3"	"Black_eyes"	2.3742743852459	"Black"	"eyes"
19	9	"C4"	"Black_eyes"	-3.48969610655738	"Black"	"eyes"
19	9	"CP3"	"Black_eyes"	0.726765983606557	"Black"	"eyes"
19	9	"CP4"	"Black_eyes"	-3.66820840163934	"Black"	"eyes"
19	10	"CZ"	"Black_eyes"	9.85376987704918	"Black"	"eyes"
19	10	"CPZ"	"Black_eyes"	9.08160676229508	"Black"	"eyes"
19	10	"PZ"	"Black_eyes"	7.77941741803279	"Black"	"eyes"
19	10	"C3"	"Black_eyes"	7.65766045081967	"Black"	"eyes"
19	10	"C4"	"Black_eyes"	7.4870625	"Black"	"eyes"
19	10	"CP3"	"Black_eyes"	8.02775040983606	"Black"	"eyes"
19	10	"CP4"	"Black_eyes"	6.22236639344262	"Black"	"eyes"
19	11	"CZ"	"Black_eyes"	5.47049446721311	"Black"	"eyes"
19	11	"CPZ"	"Black_eyes"	7.76841086065574	"Black"	"eyes"
19	11	"PZ"	"Black_eyes"	8.99355450819672	"Black"	"eyes"
19	11	"C3"	"Black_eyes"	5.0732362704918	"Black"	"eyes"
19	11	"C4"	"Black_eyes"	5.24005204918033	"Black"	"eyes"
19	11	"CP3"	"Black_eyes"	7.01550655737705	"Black"	"eyes"
19	11	"CP4"	"Black_eyes"	8.01364815573771	"Black"	"eyes"
19	12	"CZ"	"Black_eyes"	4.61062459016393	"Black"	"eyes"
19	12	"CPZ"	"Black_eyes"	3.09965881147541	"Black"	"eyes"
19	12	"PZ"	"Black_eyes"	2.8031756147541	"Black"	"eyes"
19	12	"C3"	"Black_eyes"	1.31697602459016	"Black"	"eyes"
19	12	"C4"	"Black_eyes"	3.48797540983607	"Black"	"eyes"
19	12	"CP3"	"Black_eyes"	1.10201024590164	"Black"	"eyes"
19	12	"CP4"	"Black_eyes"	2.29447868852459	"Black"	"eyes"
19	13	"CZ"	"Black_eyes"	3.0597612704918	"Black"	"eyes"
19	13	"CPZ"	"Black_eyes"	2.92287274590164	"Black"	"eyes"
19	13	"PZ"	"Black_eyes"	1.91166290983607	"Black"	"eyes"
19	13	"C3"	"Black_eyes"	2.30204385245902	"Black"	"eyes"
19	13	"C4"	"Black_eyes"	2.84238709016393	"Black"	"eyes"
19	13	"CP3"	"Black_eyes"	1.20932172131148	"Black"	"eyes"
19	13	"CP4"	"Black_eyes"	2.09086045081967	"Black"	"eyes"
19	14	"CZ"	"Black_eyes"	4.15901803278689	"Black"	"eyes"
19	14	"CPZ"	"Black_eyes"	2.9871881147541	"Black"	"eyes"
19	14	"PZ"	"Black_eyes"	2.43790635245902	"Black"	"eyes"
19	14	"C3"	"Black_eyes"	5.32569262295082	"Black"	"eyes"
19	14	"C4"	"Black_eyes"	-0.0656959016393442	"Black"	"eyes"
19	14	"CP3"	"Black_eyes"	2.90429774590164	"Black"	"eyes"
19	14	"CP4"	"Black_eyes"	-0.573363114754098	"Black"	"eyes"
19	1	"CZ"	"White_forehead"	4.14250860655738	"White"	"forehead"
19	1	"CPZ"	"White_forehead"	4.88475102459016	"White"	"forehead"
19	1	"PZ"	"White_forehead"	4.75748606557377	"White"	"forehead"
19	1	"C3"	"White_forehead"	5.1967131147541	"White"	"forehead"
19	1	"C4"	"White_forehead"	4.29040922131148	"White"	"forehead"
19	1	"CP3"	"White_forehead"	5.08320881147541	"White"	"forehead"
19	1	"CP4"	"White_forehead"	4.40390983606557	"White"	"forehead"
19	2	"CZ"	"White_forehead"	-4.37123668032787	"White"	"forehead"
19	2	"CPZ"	"White_forehead"	-3.34179959016393	"White"	"forehead"
19	2	"PZ"	"White_forehead"	-0.669664959016393	"White"	"forehead"
19	2	"C3"	"White_forehead"	-3.36484487704918	"White"	"forehead"
19	2	"C4"	"White_forehead"	-2.72854057377049	"White"	"forehead"
19	2	"CP3"	"White_forehead"	-2.74539241803279	"White"	"forehead"
19	2	"CP4"	"White_forehead"	-3.20525430327869	"White"	"forehead"
19	3	"CZ"	"White_forehead"	-2.63326741803279	"White"	"forehead"
19	3	"CPZ"	"White_forehead"	-2.04133155737705	"White"	"forehead"
19	3	"PZ"	"White_forehead"	-0.855738319672131	"White"	"forehead"
19	3	"C3"	"White_forehead"	-3.67817991803279	"White"	"forehead"
19	3	"C4"	"White_forehead"	-0.395885245901639	"White"	"forehead"
19	3	"CP3"	"White_forehead"	-1.77339487704918	"White"	"forehead"
19	3	"CP4"	"White_forehead"	-0.299232786885246	"White"	"forehead"
19	4	"CZ"	"White_forehead"	5.93757459016393	"White"	"forehead"
19	4	"CPZ"	"White_forehead"	5.1499368852459	"White"	"forehead"
19	4	"PZ"	"White_forehead"	5.51967807377049	"White"	"forehead"
19	4	"C3"	"White_forehead"	5.42612520491803	"White"	"forehead"
19	4	"C4"	"White_forehead"	2.50394241803279	"White"	"forehead"
19	4	"CP3"	"White_forehead"	4.59961680327869	"White"	"forehead"
19	4	"CP4"	"White_forehead"	2.5118518442623	"White"	"forehead"
19	5	"CZ"	"White_forehead"	4.93187110655738	"White"	"forehead"
19	5	"CPZ"	"White_forehead"	4.62472663934426	"White"	"forehead"
19	5	"PZ"	"White_forehead"	4.73685102459016	"White"	"forehead"
19	5	"C3"	"White_forehead"	3.67714631147541	"White"	"forehead"
19	5	"C4"	"White_forehead"	3.99908442622951	"White"	"forehead"
19	5	"CP3"	"White_forehead"	4.52085614754098	"White"	"forehead"
19	5	"CP4"	"White_forehead"	4.43521147540984	"White"	"forehead"
19	6	"CZ"	"White_forehead"	2.11424959016393	"White"	"forehead"
19	6	"CPZ"	"White_forehead"	2.21880922131148	"White"	"forehead"
19	6	"PZ"	"White_forehead"	2.49327889344262	"White"	"forehead"
19	6	"C3"	"White_forehead"	3.03671557377049	"White"	"forehead"
19	6	"C4"	"White_forehead"	-0.543779713114754	"White"	"forehead"
19	6	"CP3"	"White_forehead"	3.55745389344262	"White"	"forehead"
19	6	"CP4"	"White_forehead"	0.171629918032787	"White"	"forehead"
19	7	"CZ"	"White_forehead"	5.84298852459016	"White"	"forehead"
19	7	"CPZ"	"White_forehead"	9.27352786885246	"White"	"forehead"
19	7	"PZ"	"White_forehead"	10.2823290983607	"White"	"forehead"
19	7	"C3"	"White_forehead"	4.83969590163934	"White"	"forehead"
19	7	"C4"	"White_forehead"	5.55579159836066	"White"	"forehead"
19	7	"CP3"	"White_forehead"	6.30113053278689	"White"	"forehead"
19	7	"CP4"	"White_forehead"	6.3582243852459	"White"	"forehead"
19	8	"CZ"	"White_forehead"	5.65244118852459	"White"	"forehead"
19	8	"CPZ"	"White_forehead"	7.20983913934426	"White"	"forehead"
19	8	"PZ"	"White_forehead"	7.81725081967213	"White"	"forehead"
19	8	"C3"	"White_forehead"	5.92038135245902	"White"	"forehead"
19	8	"C4"	"White_forehead"	1.95706475409836	"White"	"forehead"
19	8	"CP3"	"White_forehead"	6.73381331967213	"White"	"forehead"
19	8	"CP4"	"White_forehead"	2.49018299180328	"White"	"forehead"
19	9	"CZ"	"White_forehead"	3.21178709016393	"White"	"forehead"
19	9	"CPZ"	"White_forehead"	2.36120225409836	"White"	"forehead"
19	9	"PZ"	"White_forehead"	3.80613053278689	"White"	"forehead"
19	9	"C3"	"White_forehead"	0.75875	"White"	"forehead"
19	9	"C4"	"White_forehead"	2.59268053278689	"White"	"forehead"
19	9	"CP3"	"White_forehead"	1.84975450819672	"White"	"forehead"
19	9	"CP4"	"White_forehead"	2.65734159836066	"White"	"forehead"
19	10	"CZ"	"White_forehead"	4.05789897540984	"White"	"forehead"
19	10	"CPZ"	"White_forehead"	6.03491270491803	"White"	"forehead"
19	10	"PZ"	"White_forehead"	8.290525	"White"	"forehead"
19	10	"C3"	"White_forehead"	2.8778131147541	"White"	"forehead"
19	10	"C4"	"White_forehead"	2.04064323770492	"White"	"forehead"
19	10	"CP3"	"White_forehead"	4.12015081967213	"White"	"forehead"
19	10	"CP4"	"White_forehead"	3.32872848360656	"White"	"forehead"
19	11	"CZ"	"White_forehead"	1.32110389344262	"White"	"forehead"
19	11	"CPZ"	"White_forehead"	4.46169303278689	"White"	"forehead"
19	11	"PZ"	"White_forehead"	7.29651495901639	"White"	"forehead"
19	11	"C3"	"White_forehead"	2.2669631147541	"White"	"forehead"
19	11	"C4"	"White_forehead"	2.5410875	"White"	"forehead"
19	11	"CP3"	"White_forehead"	4.00080368852459	"White"	"forehead"
19	11	"CP4"	"White_forehead"	4.7640262295082	"White"	"forehead"
19	12	"CZ"	"White_forehead"	5.75493790983607	"White"	"forehead"
19	12	"CPZ"	"White_forehead"	6.62375286885246	"White"	"forehead"
19	12	"PZ"	"White_forehead"	6.31213524590164	"White"	"forehead"
19	12	"C3"	"White_forehead"	1.49308155737705	"White"	"forehead"
19	12	"C4"	"White_forehead"	4.41560614754098	"White"	"forehead"
19	12	"CP3"	"White_forehead"	1.65783135245902	"White"	"forehead"
19	12	"CP4"	"White_forehead"	5.26447090163934	"White"	"forehead"
19	13	"CZ"	"White_forehead"	8.44702192622951	"White"	"forehead"
19	13	"CPZ"	"White_forehead"	10.5069254098361	"White"	"forehead"
19	13	"PZ"	"White_forehead"	10.8955854508197	"White"	"forehead"
19	13	"C3"	"White_forehead"	3.82470184426229	"White"	"forehead"
19	13	"C4"	"White_forehead"	7.54793975409836	"White"	"forehead"
19	13	"CP3"	"White_forehead"	5.17779610655738	"White"	"forehead"
19	13	"CP4"	"White_forehead"	9.1827256147541	"White"	"forehead"
19	1	"CZ"	"White_eyes"	0.913182172131148	"White"	"eyes"
19	1	"CPZ"	"White_eyes"	0.367681762295082	"White"	"eyes"
19	1	"PZ"	"White_eyes"	0.816186270491803	"White"	"eyes"
19	1	"C3"	"White_eyes"	-0.283413114754098	"White"	"eyes"
19	1	"C4"	"White_eyes"	0.26484118852459	"White"	"eyes"
19	1	"CP3"	"White_eyes"	0.0667239754098361	"White"	"eyes"
19	1	"CP4"	"White_eyes"	0.586775204918033	"White"	"eyes"
19	2	"CZ"	"White_eyes"	2.0210375	"White"	"eyes"
19	2	"CPZ"	"White_eyes"	2.3309362704918	"White"	"eyes"
19	2	"PZ"	"White_eyes"	2.29206946721311	"White"	"eyes"
19	2	"C3"	"White_eyes"	1.61105430327869	"White"	"eyes"
19	2	"C4"	"White_eyes"	-0.148583401639344	"White"	"eyes"
19	2	"CP3"	"White_eyes"	2.62604405737705	"White"	"eyes"
19	2	"CP4"	"White_eyes"	0.232164549180328	"White"	"eyes"
19	3	"CZ"	"White_eyes"	2.90085922131148	"White"	"eyes"
19	3	"CPZ"	"White_eyes"	2.40591721311475	"White"	"eyes"
19	3	"PZ"	"White_eyes"	1.68190799180328	"White"	"eyes"
