"Electrode"	"AvgAmp"	"Condition"	"Subject"	"faceRace"	"FixArea"
"OZ"	3.3177	"White_eyes"	5	"White"	"eyes"
"FP1"	2.500716	"White_eyes"	5	"White"	"eyes"
"FP2"	4.437453	"White_eyes"	5	"White"	"eyes"
"A2"	-0.28996	"White_eyes"	5	"White"	"eyes"
"P8/T6"	1.483057	"White_eyes"	5	"White"	"eyes"
"TP7"	2.164881	"White_eyes"	5	"White"	"eyes"
"TP8"	3.016306	"White_eyes"	5	"White"	"eyes"
"P7/T5"	0.599324	"White_eyes"	5	"White"	"eyes"
"VEOG"	1.440502	"White_eyes"	5	"White"	"eyes"
"HEOG"	1.110265	"White_eyes"	5	"White"	"eyes"
"Nose"	3.533225	"White_eyes"	5	"White"	"eyes"
"FZ"	6.286952	"White_fore"	5	"White"	"fore"
"FC3"	6.257431	"White_fore"	5	"White"	"fore"
"FCZ"	6.99854	"White_fore"	5	"White"	"fore"
"FC4"	6.485812	"White_fore"	5	"White"	"fore"
"C3"	5.923369	"White_fore"	5	"White"	"fore"
"CZ"	6.626656	"White_fore"	5	"White"	"fore"
"C4"	6.45699	"White_fore"	5	"White"	"fore"
"CP3"	3.973429	"White_fore"	5	"White"	"fore"
"CPZ"	6.028303	"White_fore"	5	"White"	"fore"
"CP4"	5.533344	"White_fore"	5	"White"	"fore"
"P3"	2.751818	"White_fore"	5	"White"	"fore"
"PZ"	4.271626	"White_fore"	5	"White"	"fore"
"P4"	4.026501	"White_fore"	5	"White"	"fore"
"OZ"	2.267632	"White_fore"	5	"White"	"fore"
"FP1"	2.910058	"White_fore"	5	"White"	"fore"
"FP2"	4.207826	"White_fore"	5	"White"	"fore"
"A2"	1.248753	"White_fore"	5	"White"	"fore"
"P8/T6"	0.656789	"White_fore"	5	"White"	"fore"
"TP7"	2.107528	"White_fore"	5	"White"	"fore"
"TP8"	2.0774	"White_fore"	5	"White"	"fore"
"P7/T5"	0.470334	"White_fore"	5	"White"	"fore"
"VEOG"	7.204535	"White_fore"	5	"White"	"fore"
"HEOG"	0.148865	"White_fore"	5	"White"	"fore"
"Nose"	2.794724	"White_fore"	5	"White"	"fore"
"FZ"	7.535864	"Black_eyes"	6	"Black"	"eyes"
"FC3"	6.521152	"Black_eyes"	6	"Black"	"eyes"
"FCZ"	6.697358	"Black_eyes"	6	"Black"	"eyes"
"FC4"	6.642274	"Black_eyes"	6	"Black"	"eyes"
"C3"	5.011155	"Black_eyes"	6	"Black"	"eyes"
"CZ"	5.223598	"Black_eyes"	6	"Black"	"eyes"
"C4"	3.917167	"Black_eyes"	6	"Black"	"eyes"
"CP3"	3.723985	"Black_eyes"	6	"Black"	"eyes"
"CPZ"	3.634688	"Black_eyes"	6	"Black"	"eyes"
"CP4"	2.354578	"Black_eyes"	6	"Black"	"eyes"
"P3"	2.054759	"Black_eyes"	6	"Black"	"eyes"
"PZ"	1.823522	"Black_eyes"	6	"Black"	"eyes"
"P4"	0.143498	"Black_eyes"	6	"Black"	"eyes"
"Oz"	-1.518408	"Black_eyes"	6	"Black"	"eyes"
"FP1"	6.920755	"Black_eyes"	6	"Black"	"eyes"
"FP2"	9.243041	"Black_eyes"	6	"Black"	"eyes"
"A2"	1.129448	"Black_eyes"	6	"Black"	"eyes"
"P8/T6"	-3.703062	"Black_eyes"	6	"Black"	"eyes"
"TP7"	2.643391	"Black_eyes"	6	"Black"	"eyes"
"TP8"	-0.090387	"Black_eyes"	6	"Black"	"eyes"
"P7/T5"	1.693315	"Black_eyes"	6	"Black"	"eyes"
"VEOG"	20.77296	"Black_eyes"	6	"Black"	"eyes"
"HEOG"	6.506356	"Black_eyes"	6	"Black"	"eyes"
"Nose"	7.38027	"Black_eyes"	6	"Black"	"eyes"
"FZ"	8.832443	"Black_fore"	6	"Black"	"fore"
"FC3"	8.438966	"Black_fore"	6	"Black"	"fore"
"FCZ"	8.453303	"Black_fore"	6	"Black"	"fore"
"FC4"	7.844479	"Black_fore"	6	"Black"	"fore"
"C3"	6.89832	"Black_fore"	6	"Black"	"fore"
"CZ"	7.046616	"Black_fore"	6	"Black"	"fore"
"C4"	5.83365	"Black_fore"	6	"Black"	"fore"
"CP3"	6.062755	"Black_fore"	6	"Black"	"fore"
"CPZ"	6.136614	"Black_fore"	6	"Black"	"fore"
"CP4"	4.240385	"Black_fore"	6	"Black"	"fore"
"P3"	3.921588	"Black_fore"	6	"Black"	"fore"
"PZ"	4.043961	"Black_fore"	6	"Black"	"fore"
"P4"	1.919351	"Black_fore"	6	"Black"	"fore"
"Oz"	-1.16001	"Black_fore"	6	"Black"	"fore"
"FP1"	8.056592	"Black_fore"	6	"Black"	"fore"
"FP2"	7.950825	"Black_fore"	6	"Black"	"fore"
"A2"	1.516413	"Black_fore"	6	"Black"	"fore"
"P8/T6"	-2.636308	"Black_fore"	6	"Black"	"fore"
"TP7"	5.065282	"Black_fore"	6	"Black"	"fore"
"TP8"	1.143018	"Black_fore"	6	"Black"	"fore"
"P7/T5"	3.67829	"Black_fore"	6	"Black"	"fore"
"VEOG"	6.791443	"Black_fore"	6	"Black"	"fore"
"HEOG"	0.931049	"Black_fore"	6	"Black"	"fore"
"Nose"	6.31928	"Black_fore"	6	"Black"	"fore"
"FZ"	5.945782	"White_eyes"	6	"White"	"eyes"
"FC3"	5.892603	"White_eyes"	6	"White"	"eyes"
"FCZ"	5.676632	"White_eyes"	6	"White"	"eyes"
"FC4"	5.774678	"White_eyes"	6	"White"	"eyes"
"C3"	5.561964	"White_eyes"	6	"White"	"eyes"
"CZ"	5.455944	"White_eyes"	6	"White"	"eyes"
"C4"	3.882992	"White_eyes"	6	"White"	"eyes"
"CP3"	3.786462	"White_eyes"	6	"White"	"eyes"
"CPZ"	4.882716	"White_eyes"	6	"White"	"eyes"
"CP4"	2.366195	"White_eyes"	6	"White"	"eyes"
"P3"	2.422686	"White_eyes"	6	"White"	"eyes"
"PZ"	3.261302	"White_eyes"	6	"White"	"eyes"
"P4"	0.667961	"White_eyes"	6	"White"	"eyes"
"Oz"	-1.504836	"White_eyes"	6	"White"	"eyes"
"FP1"	6.01036	"White_eyes"	6	"White"	"eyes"
"FP2"	5.486323	"White_eyes"	6	"White"	"eyes"
"A2"	1.437563	"White_eyes"	6	"White"	"eyes"
"P8/T6"	-3.135459	"White_eyes"	6	"White"	"eyes"
"TP7"	3.429486	"White_eyes"	6	"White"	"eyes"
"TP8"	0.194857	"White_eyes"	6	"White"	"eyes"
"P7/T5"	1.596481	"White_eyes"	6	"White"	"eyes"
"VEOG"	5.937752	"White_eyes"	6	"White"	"eyes"
"HEOG"	1.842551	"White_eyes"	6	"White"	"eyes"
"Nose"	7.971341	"White_eyes"	6	"White"	"eyes"
"FZ"	5.425245	"White_fore"	6	"White"	"fore"
"FC3"	6.894371	"White_fore"	6	"White"	"fore"
"FCZ"	5.253821	"White_fore"	6	"White"	"fore"
"FC4"	4.870911	"White_fore"	6	"White"	"fore"
"C3"	5.914972	"White_fore"	6	"White"	"fore"
"CZ"	4.572089	"White_fore"	6	"White"	"fore"
"C4"	2.502346	"White_fore"	6	"White"	"fore"
"CP3"	4.794747	"White_fore"	6	"White"	"fore"
"CPZ"	3.495338	"White_fore"	6	"White"	"fore"
"CP4"	1.46654	"White_fore"	6	"White"	"fore"
"P3"	2.843048	"White_fore"	6	"White"	"fore"
"PZ"	2.074255	"White_fore"	6	"White"	"fore"
"P4"	-0.322376	"White_fore"	6	"White"	"fore"
"Oz"	-1.161719	"White_fore"	6	"White"	"fore"
"FP1"	4.233754	"White_fore"	6	"White"	"fore"
"FP2"	5.572125	"White_fore"	6	"White"	"fore"
"A2"	3.2286	"White_fore"	6	"White"	"fore"
"P8/T6"	-3.357924	"White_fore"	6	"White"	"fore"
"TP7"	4.958686	"White_fore"	6	"White"	"fore"
"TP8"	-0.836867	"White_fore"	6	"White"	"fore"
"P7/T5"	3.37691	"White_fore"	6	"White"	"fore"
"VEOG"	6.688332	"White_fore"	6	"White"	"fore"
"HEOG"	-4.256372	"White_fore"	6	"White"	"fore"
"Nose"	2.788181	"White_fore"	6	"White"	"fore"
"FZ"	3.265064	"Black_eyes"	7	"Black"	"eyes"
"FC3"	3.661405	"Black_eyes"	7	"Black"	"eyes"
"FCZ"	4.781132	"Black_eyes"	7	"Black"	"eyes"
"FC4"	4.804941	"Black_eyes"	7	"Black"	"eyes"
"C3"	3.652757	"Black_eyes"	7	"Black"	"eyes"
"CZ"	5.530573	"Black_eyes"	7	"Black"	"eyes"
"C4"	5.114298	"Black_eyes"	7	"Black"	"eyes"
"CP3"	2.749563	"Black_eyes"	7	"Black"	"eyes"
"CPZ"	5.083918	"Black_eyes"	7	"Black"	"eyes"
"CP4"	6.192975	"Black_eyes"	7	"Black"	"eyes"
"P3"	2.469295	"Black_eyes"	7	"Black"	"eyes"
"PZ"	6.292594	"Black_eyes"	7	"Black"	"eyes"
"P4"	6.750368	"Black_eyes"	7	"Black"	"eyes"
"Oz"	0.814638	"Black_eyes"	7	"Black"	"eyes"
"FP1"	2.805325	"Black_eyes"	7	"Black"	"eyes"
"FP2"	-0.059187	"Black_eyes"	7	"Black"	"eyes"
"A2"	-1.633431	"Black_eyes"	7	"Black"	"eyes"
"P8/T6"	4.824483	"Black_eyes"	7	"Black"	"eyes"
"TP7"	-0.044475	"Black_eyes"	7	"Black"	"eyes"
"TP8"	3.746311	"Black_eyes"	7	"Black"	"eyes"
"P7/T5"	-0.403697	"Black_eyes"	7	"Black"	"eyes"
"VEOG"	2.149718	"Black_eyes"	7	"Black"	"eyes"
"HEOG"	-0.037399	"Black_eyes"	7	"Black"	"eyes"
"Nose"	-0.36933	"Black_eyes"	7	"Black"	"eyes"
"FZ"	-0.224108	"Black_fore"	7	"Black"	"fore"
"FC3"	-0.490192	"Black_fore"	7	"Black"	"fore"
"FCZ"	0.228499	"Black_fore"	7	"Black"	"fore"
"FC4"	1.597559	"Black_fore"	7	"Black"	"fore"
"C3"	0.534042	"Black_fore"	7	"Black"	"fore"
"CZ"	1.028273	"Black_fore"	7	"Black"	"fore"
"C4"	2.311624	"Black_fore"	7	"Black"	"fore"
"CP3"	0.908433	"Black_fore"	7	"Black"	"fore"
"CPZ"	2.06	"Black_fore"	7	"Black"	"fore"
"CP4"	3.146935	"Black_fore"	7	"Black"	"fore"
"P3"	2.461381	"Black_fore"	7	"Black"	"fore"
"PZ"	3.686948	"Black_fore"	7	"Black"	"fore"
"P4"	3.925751	"Black_fore"	7	"Black"	"fore"
"Oz"	1.442709	"Black_fore"	7	"Black"	"fore"
"FP1"	2.141201	"Black_fore"	7	"Black"	"fore"
"FP2"	1.805625	"Black_fore"	7	"Black"	"fore"
"A2"	-2.84953	"Black_fore"	7	"Black"	"fore"
"P8/T6"	3.419927	"Black_fore"	7	"Black"	"fore"
"TP7"	-1.660377	"Black_fore"	7	"Black"	"fore"
"TP8"	2.966326	"Black_fore"	7	"Black"	"fore"
"P7/T5"	-0.01247	"Black_fore"	7	"Black"	"fore"
"VEOG"	-2.763879	"Black_fore"	7	"Black"	"fore"
"HEOG"	-0.728175	"Black_fore"	7	"Black"	"fore"
"Nose"	-0.772259	"Black_fore"	7	"Black"	"fore"
"FZ"	-1.413971	"White_eyes"	7	"White"	"eyes"
"FC3"	-1.852652	"White_eyes"	7	"White"	"eyes"
"FCZ"	-1.329949	"White_eyes"	7	"White"	"eyes"
"FC4"	-0.088296	"White_eyes"	7	"White"	"eyes"
"C3"	-1.468315	"White_eyes"	7	"White"	"eyes"
"CZ"	0.3268	"White_eyes"	7	"White"	"eyes"
"C4"	1.914464	"White_eyes"	7	"White"	"eyes"
"CP3"	-2.4779	"White_eyes"	7	"White"	"eyes"
"CPZ"	0.167011	"White_eyes"	7	"White"	"eyes"
"CP4"	2.44724	"White_eyes"	7	"White"	"eyes"
"P3"	-1.824252	"White_eyes"	7	"White"	"eyes"
"PZ"	1.270692	"White_eyes"	7	"White"	"eyes"
"P4"	3.306128	"White_eyes"	7	"White"	"eyes"
"Oz"	2.177093	"White_eyes"	7	"White"	"eyes"
"FP1"	-2.906411	"White_eyes"	7	"White"	"eyes"
"FP2"	3.479281	"White_eyes"	7	"White"	"eyes"
"A2"	-4.358117	"White_eyes"	7	"White"	"eyes"
"P8/T6"	4.147474	"White_eyes"	7	"White"	"eyes"
"TP7"	-2.539565	"White_eyes"	7	"White"	"eyes"
"TP8"	3.030576	"White_eyes"	7	"White"	"eyes"
"P7/T5"	-2.405966	"White_eyes"	7	"White"	"eyes"
"VEOG"	5.477963	"White_eyes"	7	"White"	"eyes"
"HEOG"	2.442867	"White_eyes"	7	"White"	"eyes"
"Nose"	-3.576323	"White_eyes"	7	"White"	"eyes"
"FZ"	1.443281	"White_fore"	7	"White"	"fore"
"FC3"	2.449311	"White_fore"	7	"White"	"fore"
"FCZ"	4.199719	"White_fore"	7	"White"	"fore"
"FC4"	2.544716	"White_fore"	7	"White"	"fore"
"C3"	3.554147	"White_fore"	7	"White"	"fore"
"CZ"	4.854946	"White_fore"	7	"White"	"fore"
"C4"	3.890841	"White_fore"	7	"White"	"fore"
"CP3"	2.833032	"White_fore"	7	"White"	"fore"
"CPZ"	4.834084	"White_fore"	7	"White"	"fore"
"CP4"	4.658984	"White_fore"	7	"White"	"fore"
"P3"	3.812796	"White_fore"	7	"White"	"fore"
"PZ"	5.135658	"White_fore"	7	"White"	"fore"
"P4"	4.6015	"White_fore"	7	"White"	"fore"
"Oz"	-0.040223	"White_fore"	7	"White"	"fore"
"FP1"	-0.109763	"White_fore"	7	"White"	"fore"
"FP2"	-0.142382	"White_fore"	7	"White"	"fore"
"A2"	0.054331	"White_fore"	7	"White"	"fore"
"P8/T6"	2.168099	"White_fore"	7	"White"	"fore"
"TP7"	1.030494	"White_fore"	7	"White"	"fore"
"TP8"	1.392952	"White_fore"	7	"White"	"fore"
"P7/T5"	0.422343	"White_fore"	7	"White"	"fore"
"VEOG"	-0.913626	"White_fore"	7	"White"	"fore"
"HEOG"	1.854868	"White_fore"	7	"White"	"fore"
"Nose"	-2.009507	"White_fore"	7	"White"	"fore"
"FZ"	1.890021	"Black_eyes"	8	"Black"	"eyes"
"FC3"	0.977183	"Black_eyes"	8	"Black"	"eyes"
"FCZ"	1.879915	"Black_eyes"	8	"Black"	"eyes"
"FC4"	1.757787	"Black_eyes"	8	"Black"	"eyes"
"C3"	1.08132	"Black_eyes"	8	"Black"	"eyes"
"CZ"	1.483792	"Black_eyes"	8	"Black"	"eyes"
"C4"	0.864209	"Black_eyes"	8	"Black"	"eyes"
"CP3"	1.553323	"Black_eyes"	8	"Black"	"eyes"
"CPZ"	1.216518	"Black_eyes"	8	"Black"	"eyes"
"CP4"	1.132859	"Black_eyes"	8	"Black"	"eyes"
"P3"	1.473315	"Black_eyes"	8	"Black"	"eyes"
"PZ"	1.900763	"Black_eyes"	8	"Black"	"eyes"
"P4"	1.084072	"Black_eyes"	8	"Black"	"eyes"
"Oz"	-0.410939	"Black_eyes"	8	"Black"	"eyes"
"FP1"	2.824132	"Black_eyes"	8	"Black"	"eyes"
"FP2"	4.472172	"Black_eyes"	8	"Black"	"eyes"
"A2"	0.833466	"Black_eyes"	8	"Black"	"eyes"
"P8/T6"	-2.752961	"Black_eyes"	8	"Black"	"eyes"
"TP7"	0.116202	"Black_eyes"	8	"Black"	"eyes"
"TP8"	-0.407922	"Black_eyes"	8	"Black"	"eyes"
"P7/T5"	0.580002	"Black_eyes"	8	"Black"	"eyes"
"VEOG"	-5.945434	"Black_eyes"	8	"Black"	"eyes"
"HEOG"	9.463124	"Black_eyes"	8	"Black"	"eyes"
"Nose"	3.088601	"Black_eyes"	8	"Black"	"eyes"
"FZ"	2.509996	"Black_fore"	8	"Black"	"fore"
"FC3"	-0.085299	"Black_fore"	8	"Black"	"fore"
"FCZ"	1.710535	"Black_fore"	8	"Black"	"fore"
"FC4"	2.477177	"Black_fore"	8	"Black"	"fore"
"C3"	0.083598	"Black_fore"	8	"Black"	"fore"
"CZ"	0.767242	"Black_fore"	8	"Black"	"fore"
"C4"	1.71834	"Black_fore"	8	"Black"	"fore"
"CP3"	0.051029	"Black_fore"	8	"Black"	"fore"
"CPZ"	0.596694	"Black_fore"	8	"Black"	"fore"
"CP4"	1.196539	"Black_fore"	8	"Black"	"fore"
"P3"	0.701054	"Black_fore"	8	"Black"	"fore"
"PZ"	0.425445	"Black_fore"	8	"Black"	"fore"
"P4"	1.18053	"Black_fore"	8	"Black"	"fore"
"Oz"	0.378168	"Black_fore"	8	"Black"	"fore"
"FP1"	3.306655	"Black_fore"	8	"Black"	"fore"
"FP2"	6.287472	"Black_fore"	8	"Black"	"fore"
"A2"	-0.717613	"Black_fore"	8	"Black"	"fore"
"P8/T6"	-1.810693	"Black_fore"	8	"Black"	"fore"
"TP7"	-0.704606	"Black_fore"	8	"Black"	"fore"
"TP8"	0.53826	"Black_fore"	8	"Black"	"fore"
"P7/T5"	-0.376717	"Black_fore"	8	"Black"	"fore"
"VEOG"	-9.757871	"Black_fore"	8	"Black"	"fore"
"HEOG"	16.294886	"Black_fore"	8	"Black"	"fore"
"Nose"	5.76422	"Black_fore"	8	"Black"	"fore"
"FZ"	-0.498179	"White_eyes"	8	"White"	"eyes"
"FC3"	-1.795694	"White_eyes"	8	"White"	"eyes"
"FCZ"	-1.056988	"White_eyes"	8	"White"	"eyes"
"FC4"	-0.078895	"White_eyes"	8	"White"	"eyes"
"C3"	-1.545157	"White_eyes"	8	"White"	"eyes"
"CZ"	-1.996892	"White_eyes"	8	"White"	"eyes"
"C4"	-0.826567	"White_eyes"	8	"White"	"eyes"
"CP3"	-1.588376	"White_eyes"	8	"White"	"eyes"
"CPZ"	-2.595693	"White_eyes"	8	"White"	"eyes"
"CP4"	-1.094988	"White_eyes"	8	"White"	"eyes"
"P3"	-0.783822	"White_eyes"	8	"White"	"eyes"
"PZ"	-1.744742	"White_eyes"	8	"White"	"eyes"
"P4"	-1.02691	"White_eyes"	8	"White"	"eyes"
"Oz"	-0.487979	"White_eyes"	8	"White"	"eyes"
"FP1"	1.861827	"White_eyes"	8	"White"	"eyes"
"FP2"	3.012464	"White_eyes"	8	"White"	"eyes"
"A2"	0.990808	"White_eyes"	8	"White"	"eyes"
"P8/T6"	-3.503052	"White_eyes"	8	"White"	"eyes"
"TP7"	-1.46612	"White_eyes"	8	"White"	"eyes"
"TP8"	-1.412512	"White_eyes"	8	"White"	"eyes"
"P7/T5"	-1.487659	"White_eyes"	8	"White"	"eyes"
"VEOG"	-8.080836	"White_eyes"	8	"White"	"eyes"
"HEOG"	9.530114	"White_eyes"	8	"White"	"eyes"
"Nose"	2.13281	"White_eyes"	8	"White"	"eyes"
"FZ"	0.999405	"White_fore"	8	"White"	"fore"
"FC3"	-0.482686	"White_fore"	8	"White"	"fore"
"FCZ"	0.408634	"White_fore"	8	"White"	"fore"
"FC4"	1.402343	"White_fore"	8	"White"	"fore"
"C3"	0.045377	"White_fore"	8	"White"	"fore"
"CZ"	0.270669	"White_fore"	8	"White"	"fore"
"C4"	1.887201	"White_fore"	8	"White"	"fore"
"CP3"	0.410565	"White_fore"	8	"White"	"fore"
"CPZ"	0.571943	"White_fore"	8	"White"	"fore"
"CP4"	1.231117	"White_fore"	8	"White"	"fore"
"P3"	1.4231	"White_fore"	8	"White"	"fore"
"PZ"	1.18014	"White_fore"	8	"White"	"fore"
"P4"	1.9096	"White_fore"	8	"White"	"fore"
"Oz"	0.782947	"White_fore"	8	"White"	"fore"
"FP1"	1.356483	"White_fore"	8	"White"	"fore"
"FP2"	3.340714	"White_fore"	8	"White"	"fore"
"A2"	-1.54808	"White_fore"	8	"White"	"fore"
"P8/T6"	-1.307968	"White_fore"	8	"White"	"fore"
"TP7"	-1.177196	"White_fore"	8	"White"	"fore"
"TP8"	-0.556255	"White_fore"	8	"White"	"fore"
"P7/T5"	1.097351	"White_fore"	8	"White"	"fore"
"VEOG"	-7.200705	"White_fore"	8	"White"	"fore"
"HEOG"	14.674589	"White_fore"	8	"White"	"fore"
"Nose"	3.720046	"White_fore"	8	"White"	"fore"
"FZ"	4.97437	"Black_eyes"	9	"Black"	"eyes"
"FC3"	4.527788	"Black_eyes"	9	"Black"	"eyes"
"FCZ"	6.090248	"Black_eyes"	9	"Black"	"eyes"
"FC4"	4.604502	"Black_eyes"	9	"Black"	"eyes"
"C3"	4.622387	"Black_eyes"	9	"Black"	"eyes"
"CZ"	5.766662	"Black_eyes"	9	"Black"	"eyes"
"C4"	4.218345	"Black_eyes"	9	"Black"	"eyes"
"CP3"	4.389769	"Black_eyes"	9	"Black"	"eyes"
"CPZ"	5.476534	"Black_eyes"	9	"Black"	"eyes"
"CP4"	3.979672	"Black_eyes"	9	"Black"	"eyes"
"P3"	5.730396	"Black_eyes"	9	"Black"	"eyes"
"PZ"	5.885255	"Black_eyes"	9	"Black"	"eyes"
"P4"	3.158434	"Black_eyes"	9	"Black"	"eyes"
"Oz"	-0.25254	"Black_eyes"	9	"Black"	"eyes"
"FP1"	3.062624	"Black_eyes"	9	"Black"	"eyes"
"FP2"	1.265564	"Black_eyes"	9	"Black"	"eyes"
"A2"	0.510749	"Black_eyes"	9	"Black"	"eyes"
"P8/T6"	-3.278623	"Black_eyes"	9	"Black"	"eyes"
"TP7"	0.099387	"Black_eyes"	9	"Black"	"eyes"
"TP8"	0.672267	"Black_eyes"	9	"Black"	"eyes"
"P7/T5"	-1.237608	"Black_eyes"	9	"Black"	"eyes"
"VEOG"	-50.188359	"Black_eyes"	9	"Black"	"eyes"
"HEOG"	0.940492	"Black_eyes"	9	"Black"	"eyes"
"Nose"	4.563063	"Black_eyes"	9	"Black"	"eyes"
"FZ"	3.936748	"Black_fore"	9	"Black"	"fore"
"FC3"	3.369811	"Black_fore"	9	"Black"	"fore"
"FCZ"	5.479066	"Black_fore"	9	"Black"	"fore"
"FC4"	4.144822	"Black_fore"	9	"Black"	"fore"
"C3"	2.783613	"Black_fore"	9	"Black"	"fore"
"CZ"	3.424568	"Black_fore"	9	"Black"	"fore"
"C4"	3.380762	"Black_fore"	9	"Black"	"fore"
"CP3"	2.145521	"Black_fore"	9	"Black"	"fore"
"CPZ"	2.975839	"Black_fore"	9	"Black"	"fore"
"CP4"	2.428329	"Black_fore"	9	"Black"	"fore"
"P3"	3.335306	"Black_fore"	9	"Black"	"fore"
"PZ"	2.60465	"Black_fore"	9	"Black"	"fore"
"P4"	2.075631	"Black_fore"	9	"Black"	"fore"
"Oz"	0.215724	"Black_fore"	9	"Black"	"fore"
"FP1"	3.8799	"Black_fore"	9	"Black"	"fore"
"FP2"	1.088252	"Black_fore"	9	"Black"	"fore"
"A2"	-0.436071	"Black_fore"	9	"Black"	"fore"
"P8/T6"	-3.740449	"Black_fore"	9	"Black"	"fore"
"TP7"	-1.027442	"Black_fore"	9	"Black"	"fore"
"TP8"	0.196463	"Black_fore"	9	"Black"	"fore"
"P7/T5"	-3.007207	"Black_fore"	9	"Black"	"fore"
"VEOG"	4.715941	"Black_fore"	9	"Black"	"fore"
"HEOG"	2.079923	"Black_fore"	9	"Black"	"fore"
"Nose"	-1.025846	"Black_fore"	9	"Black"	"fore"
"FZ"	2.515949	"White_eyes"	9	"White"	"eyes"
"FC3"	1.630739	"White_eyes"	9	"White"	"eyes"
"FCZ"	2.905974	"White_eyes"	9	"White"	"eyes"
"FC4"	1.781976	"White_eyes"	9	"White"	"eyes"
"C3"	2.854094	"White_eyes"	9	"White"	"eyes"
"CZ"	1.608927	"White_eyes"	9	"White"	"eyes"
"C4"	1.424821	"White_eyes"	9	"White"	"eyes"
"CP3"	2.805016	"White_eyes"	9	"White"	"eyes"
"CPZ"	2.372016	"White_eyes"	9	"White"	"eyes"
"CP4"	1.013284	"White_eyes"	9	"White"	"eyes"
"P3"	4.908227	"White_eyes"	9	"White"	"eyes"
"PZ"	3.295098	"White_eyes"	9	"White"	"eyes"
"P4"	0.897317	"White_eyes"	9	"White"	"eyes"
"Oz"	-0.05138	"White_eyes"	9	"White"	"eyes"
"FP1"	4.468524	"White_eyes"	9	"White"	"eyes"
"FP2"	0.598145	"White_eyes"	9	"White"	"eyes"
"A2"	0.113065	"White_eyes"	9	"White"	"eyes"
"P8/T6"	-3.642248	"White_eyes"	9	"White"	"eyes"
"TP7"	0.708058	"White_eyes"	9	"White"	"eyes"
"TP8"	-0.563074	"White_eyes"	9	"White"	"eyes"
"P7/T5"	-0.454562	"White_eyes"	9	"White"	"eyes"
"VEOG"	-7.391558	"White_eyes"	9	"White"	"eyes"
"HEOG"	2.266455	"White_eyes"	9	"White"	"eyes"
"Nose"	0.787504	"White_eyes"	9	"White"	"eyes"
"FZ"	4.885016	"White_fore"	9	"White"	"fore"
"FC3"	3.396937	"White_fore"	9	"White"	"fore"
"FCZ"	5.509678	"White_fore"	9	"White"	"fore"
"FC4"	3.73697	"White_fore"	9	"White"	"fore"
"C3"	3.308199	"White_fore"	9	"White"	"fore"
"CZ"	4.80141	"White_fore"	9	"White"	"fore"
"C4"	3.454297	"White_fore"	9	"White"	"fore"
"CP3"	2.481453	"White_fore"	9	"White"	"fore"
"CPZ"	3.799251	"White_fore"	9	"White"	"fore"
"CP4"	2.771693	"White_fore"	9	"White"	"fore"
"P3"	4.666212	"White_fore"	9	"White"	"fore"
"PZ"	4.074991	"White_fore"	9	"White"	"fore"
"P4"	3.025791	"White_fore"	9	"White"	"fore"
"Oz"	0.402843	"White_fore"	9	"White"	"fore"
"FP1"	1.582479	"White_fore"	9	"White"	"fore"
"FP2"	0.911357	"White_fore"	9	"White"	"fore"
"A2"	-0.777587	"White_fore"	9	"White"	"fore"
"P8/T6"	-2.116657	"White_fore"	9	"White"	"fore"
"TP7"	0.981522	"White_fore"	9	"White"	"fore"
"TP8"	0.286059	"White_fore"	9	"White"	"fore"
"P7/T5"	-1.362087	"White_fore"	9	"White"	"fore"
"VEOG"	15.480946	"White_fore"	9	"White"	"fore"
"HEOG"	-0.269391	"White_fore"	9	"White"	"fore"
"Nose"	-0.748114	"White_fore"	9	"White"	"fore"
"FZ"	8.235057	"Black_eyes"	10	"Black"	"eyes"
"FC3"	8.068302	"Black_eyes"	10	"Black"	"eyes"
"FCZ"	9.224754	"Black_eyes"	10	"Black"	"eyes"
"FC4"	5.958492	"Black_eyes"	10	"Black"	"eyes"
"C3"	7.27471	"Black_eyes"	10	"Black"	"eyes"
"CZ"	8.820053	"Black_eyes"	10	"Black"	"eyes"
"C4"	5.46373	"Black_eyes"	10	"Black"	"eyes"
"CP3"	5.389525	"Black_eyes"	10	"Black"	"eyes"
"CPZ"	6.755272	"Black_eyes"	10	"Black"	"eyes"
"CP4"	4.409044	"Black_eyes"	10	"Black"	"eyes"
"P3"	3.078761	"Black_eyes"	10	"Black"	"eyes"
"PZ"	2.61929	"Black_eyes"	10	"Black"	"eyes"
"P4"	2.806311	"Black_eyes"	10	"Black"	"eyes"
"Oz"	-1.457685	"Black_eyes"	10	"Black"	"eyes"
"FP1"	5.510726	"Black_eyes"	10	"Black"	"eyes"
"FP2"	4.57095	"Black_eyes"	10	"Black"	"eyes"
"A2"	2.894493	"Black_eyes"	10	"Black"	"eyes"
"P8/T6"	-2.242542	"Black_eyes"	10	"Black"	"eyes"
"TP7"	4.364538	"Black_eyes"	10	"Black"	"eyes"
"TP8"	0.110762	"Black_eyes"	10	"Black"	"eyes"
"P7/T5"	2.546657	"Black_eyes"	10	"Black"	"eyes"
"VEOG"	10.064075	"Black_eyes"	10	"Black"	"eyes"
"HEOG"	-2.476907	"Black_eyes"	10	"Black"	"eyes"
"Nose"	3.176989	"Black_eyes"	10	"Black"	"eyes"
"FZ"	6.615803	"Black_fore"	10	"Black"	"fore"
"FC3"	6.306452	"Black_fore"	10	"Black"	"fore"
